2023-10-12 02:59:13,441 - tune.py [line:203] - INFO: Namespace(seed=42, model='NormalNNV2', gpu=0, dataset='geom-squirrel', logging=True, log_detail=True, log_detailedCh=False, id_log=1012014502, optuna_n_trials=202, n_epochs=2000, self_loop=True, udgraph=True, early_stop=True, patience=300, n_hidden=64, n_cv=1, start_cv=0, n_layers=4, lr1=0.03, lr2=0.02, wd1=1e-08, wd2=1e-05, dropout=0.9, dropout2=0.9, es_ckpt='TestTuningScript-geom-squirrel_NormalNNV2-geom-squirrel_trialNo2')
2022023-10-12 02:59:18,742 - tune.py [line:128] - INFO: Split_seeds:[1824]
2023-10-12 03:00:09,319 - tune.py [line:103] - INFO: Epoch 00820 | Time(s) 0.0614 | Val Loss 1.5893 | Val Acc 0.5077 | ETputs(KTEPS) 65408.72
2023-10-12 03:00:10,404 - tune.py [line:103] - INFO: Epoch 00840 | Time(s) 0.0613 | Val Loss 1.5898 | Val Acc 0.4990 | ETputs(KTEPS) 65592.17
2023-10-12 03:00:11,662 - tune.py [line:103] - INFO: Epoch 00860 | Time(s) 0.0613 | Val Loss 1.5891 | Val Acc 0.4923 | ETputs(KTEPS) 65552.94
2023-10-12 03:00:12,899 - tune.py [line:103] - INFO: Epoch 00880 | Time(s) 0.0613 | Val Loss 1.5882 | Val Acc 0.5067 | ETputs(KTEPS) 65541.04
2023-10-12 03:00:14,213 - tune.py [line:103] - INFO: Epoch 00900 | Time(s) 0.0614 | Val Loss 1.5895 | Val Acc 0.5135 | ETputs(KTEPS) 65438.52
2023-10-12 03:00:15,443 - tune.py [line:103] - INFO: Epoch 00920 | Time(s) 0.0614 | Val Loss 1.5884 | Val Acc 0.5308 | ETputs(KTEPS) 65438.01
2023-10-12 03:00:16,771 - tune.py [line:103] - INFO: Epoch 00940 | Time(s) 0.0615 | Val Loss 1.5876 | Val Acc 0.5231 | ETputs(KTEPS) 65325.43
2023-10-12 03:00:17,889 - tune.py [line:103] - INFO: Epoch 00960 | Time(s) 0.0614 | Val Loss 1.5876 | Val Acc 0.5240 | ETputs(KTEPS) 65450.96
2023-10-12 03:00:19,017 - tune.py [line:103] - INFO: Epoch 00980 | Time(s) 0.0613 | Val Loss 1.5876 | Val Acc 0.5096 | ETputs(KTEPS) 65561.39
2023-10-12 03:00:20,377 - tune.py [line:103] - INFO: Epoch 01000 | Time(s) 0.0614 | Val Loss 1.5868 | Val Acc 0.5212 | ETputs(KTEPS) 65419.37
2023-10-12 03:00:21,707 - tune.py [line:103] - INFO: Epoch 01020 | Time(s) 0.0615 | Val Loss 1.5865 | Val Acc 0.5250 | ETputs(KTEPS) 65315.22
2023-10-12 03:00:22,667 - tune.py [line:117] - INFO: [FINAL MODEL] Val accuracy 53.85% \Val loss: 1.6
2023-10-12 03:00:22,678 - tune.py [line:119] - INFO: [FINAL MODEL] Test accuracy 54.76% \Test loss: 1.6
2023-10-12 03:00:22,679 - tune.py [line:144] - INFO: Acc on the first split (Validation Set): 0.5385
2023-10-12 03:00:22,679 - tune.py [line:145] - INFO: Acc on the first split (Test Set): 0.5476
